Gene,Gene_name,Reliability,Main_location,Additional_location,Extracellular_location,Enhanced,Supported,Approved,Uncertain,SCVintensity,SCVspatial,Cell_cycle_dependency,GO_id,compartment,Multilocalizing,SCV,mitosis,enzyme,Protein,IsCCD,IsNonCCD,IsInterphaseCCD,IsMitoticCCD,IsTranscriptRegCCD,IsNonTranscriptRegCCD,Melting Temperature (deg C),Log2 Length,Disordered Residue Fraction,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ENSG00000147862,NFIB,Supported,Nucleoli fibrillar center;Nucleoplasm,,,,Nucleoli fibrillar center;Nucleoplasm,,,,,,Nucleoli fibrillar center (GO:0001650);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,NFIB,False,False,False,False,False,False,55.28516186,8.714245518,0.495238095,,,,,,
ENSG00000147872,PLIN2,Supported,Lipid droplets,,,,Lipid droplets,,,,,,Lipid droplets (GO:0005811),nuc,FALSE,FALSE,False,TRUE,PLIN2,False,False,False,False,False,False,49.73636995,8.77148947,0.082379863,,,,,,
ENSG00000147874,HAUS6,Supported,Centriolar satellite;Cytosol,Nuclear speckles,,,Centriolar satellite,Cytosol;Nuclear speckles,,Cytosol,,,Centriolar satellite (GO:0034451);Cytosol (GO:0005829);Nuclear speckles (GO:0016607),cell,TRUE,TRUE,False,FALSE,HAUS6,False,True,False,False,False,False,,9.899356923,0.30994764399999997,,,,,,
ENSG00000147883,CDKN2B,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,CDKN2B,False,False,False,False,False,False,53.94597844,,,,,,,,
ENSG00000147889,CDKN2A,Supported,Nucleoli,,,,Nucleoli,,,Nucleoli,,,Nucleoli (GO:0005730),nuc,FALSE,TRUE,False,FALSE,CDKN2A,False,False,False,False,False,False,51.87244649,,,,,,,,
ENSG00000147894,C9orf72,Supported,Cytosol;Vesicles,Midbody ring,Predicted to be secreted,,Cytosol;Vesicles,Midbody ring,,Midbody ring;Vesicles,,Midbody ring (biological definition),Cytosol (GO:0005829);Midbody ring (GO:0090543);Vesicles (GO:0043231),cyto,TRUE,TRUE,True,FALSE,C9orf72,False,False,False,False,False,False,51.82510379,,,,,,,,
ENSG00000147996,CBWD5,Approved,Plasma membrane,,,,,Plasma membrane,,,,,Plasma membrane (GO:0005886),cyto,FALSE,FALSE,False,FALSE,CBWD5,False,False,False,False,False,False,,8.625708843,0.091139241,,,,,,
ENSG00000148053,NTRK2,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,FALSE,NTRK2,False,False,False,False,False,False,,9.682994584,0.065693431,,,,,,
ENSG00000148082,SHC3,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,SHC3,False,False,False,False,False,False,,9.214319121,0.488215488,,,,,,
ENSG00000148158,SNX30,Approved,Cytosol;Nucleoli;Nucleoplasm,,,,,Cytosol;Nucleoli;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,SNX30,False,False,False,False,False,False,48.98159691,8.77148947,0.167048055,,,,,,
ENSG00000148175,STOM,Enhanced,Plasma membrane,Cytosol;Vesicles,,Plasma membrane,,Cytosol;Vesicles,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,STOM,False,False,False,False,False,False,61.22680355,8.169925001000001,0.041666667000000004,,,,,,
ENSG00000148180,GSN,Supported,Actin filaments,,Predicted to be secreted,,Actin filaments,,,,,,Actin filaments (GO:0015629),cyto,FALSE,FALSE,False,FALSE,GSN,False,False,False,False,False,False,53.40737166,,,,,,,,
ENSG00000148187,MRRF,Approved,Cytokinetic bridge;Microtubules,,,,,Cytokinetic bridge;Microtubules,,Cytokinetic bridge,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171);Microtubules (GO:0015630),cyto,TRUE,FALSE,True,FALSE,MRRF,True,False,False,True,False,True,50.22768539,,,,,,,,
ENSG00000148200,NR6A1,Enhanced,Nucleoplasm,Centrosome;Cytosol,,Nucleoplasm,,Centrosome;Cytosol,,,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,NR6A1,False,False,False,False,False,False,45.58882976,8.906890596,0.197916667,,,,,,
ENSG00000148219,ASTN2,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,Cytosol,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,ASTN2,False,True,False,False,False,False,,10.38694025,0.13293502599999998,,,,,,
ENSG00000148225,WDR31,Approved,Cytosol,Nuclear bodies,,,,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604),cell,TRUE,FALSE,False,FALSE,WDR31,False,False,False,False,False,False,,8.519636253,0.0,,,,,,
ENSG00000148229,POLE3,Approved,Nucleoli;Nucleoplasm,,,,,Nucleoli;Nucleoplasm,,Nucleoplasm,,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,TRUE,POLE3,False,False,False,False,False,False,51.43224939,,,,,,,,
ENSG00000148291,SURF2,Enhanced,Nucleoli;Nucleoli rim,Nucleoplasm,,Nucleoli;Nucleoli rim;Nucleoplasm,,,,Nucleoli;Nucleoplasm,,,Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,SURF2,False,True,False,False,False,False,51.31331107,8.0,0.484375,,,,,,
ENSG00000148296,SURF6,Enhanced,Nucleoli;Nucleoli rim,Mitotic chromosome;Nucleoplasm,,Nucleoli;Nucleoli rim,Mitotic chromosome,Nucleoplasm,,Mitotic chromosome,,,Mitotic chromosome (GO:0005694);Nucleoli (GO:0005730);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,True,FALSE,SURF6,True,False,False,True,False,True,56.10526709,8.495855027000001,0.819944598,,,,,,
ENSG00000148297,MED22,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,MED22,False,False,False,False,False,False,52.27507399,7.64385619,0.305,,,,,,
ENSG00000148300,REXO4,Supported,Nucleoli;Nucleoplasm,,,,Nucleoli;Nucleoplasm,,,,,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,REXO4,False,False,False,False,False,False,44.8724861,8.721099189,0.566350711,,,,,,
ENSG00000148303,RPL7A,Approved,Nucleoli,Vesicles,,,,Nucleoli;Vesicles,,,,,Nucleoli (GO:0005730);Vesicles (GO:0043231),cell,TRUE,FALSE,False,TRUE,RPL7A,False,False,False,False,False,False,59.47884679,,,,,,,,
ENSG00000148308,GTF3C5,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,GTF3C5,False,False,False,False,False,False,46.34999423,,,,,,,,
ENSG00000148334,PTGES2,Approved,Mitochondria,,,,,Mitochondria,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,TRUE,PTGES2,False,True,False,False,False,False,54.09456165,,,,,,,,
ENSG00000148335,NTMT1,Enhanced,Nucleoplasm,Cytosol,,Cytosol;Nucleoplasm,,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,NTMT1,False,False,False,False,False,False,48.9907064,,,,,,,,
ENSG00000148337,CIZ1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,CIZ1,False,False,False,False,False,False,51.15513223,9.810571635,0.6770601340000001,,,,,,
ENSG00000148339,SLC25A25,Supported,Mitochondria;Vesicles,,,,Mitochondria,Vesicles,,,,,Mitochondria (GO:0005739);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,SLC25A25,False,False,False,False,False,False,55.37220334,,,,,,,,
ENSG00000148341,SH3GLB2,Supported,Cytosol,Nucleoplasm,,,Cytosol,Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,SH3GLB2,False,False,False,False,False,False,47.8387681,,,,,,,,
ENSG00000148343,MIGA2,Approved,Cytosol,Cell Junctions,,,Cytosol,Cell Junctions,,,,,Cell Junctions (GO:0030054);Cytosol (GO:0005829),cyto,TRUE,FALSE,False,FALSE,MIGA2,False,False,False,False,False,False,,9.211888295,0.217537943,,,,,,
ENSG00000148344,PTGES,Supported,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,Endoplasmic reticulum,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,TRUE,False,TRUE,PTGES,False,False,False,False,False,False,,7.247927513,0.0,,,,,,
ENSG00000148356,LRSAM1,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,LRSAM1,False,False,False,False,False,False,49.90775496,,,,,,,,
ENSG00000148357,HMCN2,Approved,Vesicles,,Predicted to be secreted,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,HMCN2,False,False,False,False,False,False,,12.30463652,0.139750939,,,,,,
ENSG00000148358,GPR107,Approved,Golgi apparatus,Nucleoplasm,,,,Golgi apparatus;Nucleoplasm,,,,,Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,GPR107,False,False,False,False,False,False,56.41915582,,,,,,,,
ENSG00000148362,PAXX,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,PAXX,False,False,False,False,False,False,,7.672425342,0.406862745,,,,,,
ENSG00000148377,IDI2,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,TRUE,IDI2,False,False,False,False,False,False,52.09801289999999,7.826548487,0.0,,,,,,
ENSG00000148396,SEC16A,Supported,Golgi apparatus,Endoplasmic reticulum,,,Endoplasmic reticulum;Golgi apparatus,,,,,,Endoplasmic reticulum (GO:0005783);Golgi apparatus (GO:0005794),cyto,TRUE,FALSE,False,FALSE,SEC16A,False,False,False,False,False,False,51.04651382,,,,,,,,
ENSG00000148399,DPH7,Approved,Nuclear bodies,,,,,Nuclear bodies,,Nuclear bodies,,,Nuclear bodies (GO:0016604),nuc,FALSE,TRUE,False,FALSE,DPH7,True,False,True,False,False,True,62.08848351,8.820178962,0.15044247800000002,,,,,,
ENSG00000148400,NOTCH1,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,NOTCH1,False,False,False,False,False,False,50.83382304,,,,,,,,
ENSG00000148411,NACC2,Approved,Mitochondria;Nucleoli,,,,,Mitochondria;Nucleoli,,,,,Mitochondria (GO:0005739);Nucleoli (GO:0005730),cell,TRUE,FALSE,False,FALSE,NACC2,False,False,False,False,False,False,,9.197216693,0.303236797,,,,,,
ENSG00000148426,PROSER2,Uncertain,Cytosol;Plasma membrane,,,,,,Cytosol;Plasma membrane,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,PROSER2,False,False,False,False,False,False,50.78494971,,,,,,,,
ENSG00000148459,PDSS1,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829),cyto,FALSE,FALSE,False,TRUE,PDSS1,False,False,False,False,False,False,53.33976169,,,,,,,,
ENSG00000148468,FAM171A1,Approved,Plasma membrane,Nucleoplasm,,,,Plasma membrane,Nucleoplasm,,,,Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,FAM171A1,False,False,False,False,False,False,53.26807481,,,,,,,,
ENSG00000148484,RSU1,Approved,Vesicles,,,,,Vesicles,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,RSU1,False,False,False,False,False,False,52.85247096,8.113742166,0.19133574,,,,,,
ENSG00000148498,PARD3,Supported,Cell Junctions;Plasma membrane,,,,Cell Junctions;Plasma membrane,,,Cell Junctions,,,Cell Junctions (GO:0030054);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,FALSE,PARD3,False,False,False,False,False,False,46.31483696,10.40514146,0.67699115,,,,,,
ENSG00000148516,ZEB1,Supported,Nucleoplasm,Nucleoli,,,Nucleoli;Nucleoplasm,,,,,,Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,ZEB1,False,False,False,False,False,False,54.58968294,10.13442632,0.607651246,,,,,,
ENSG00000148572,NRBF2,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,NRBF2,False,False,False,False,False,False,52.15265642,8.164906927,0.456445993,,,,,,
ENSG00000148584,A1CF,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,A1CF,False,False,False,False,False,False,43.3759499,9.214319121,0.045454545,,,,,,
ENSG00000148606,POLR3A,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,TRUE,POLR3A,False,False,False,False,False,False,46.99855741,,,,,,,,
ENSG00000148634,HERC4,Supported,Cytosol,Nucleoli fibrillar center,,,Cytosol,Nucleoli fibrillar center,,Cytosol;Nucleoli fibrillar center,,,Cytosol (GO:0005829);Nucleoli fibrillar center (GO:0001650),cell,TRUE,TRUE,False,FALSE,HERC4,False,False,False,False,False,False,50.98808753,10.04575966,0.011352886000000001,,,,,,
ENSG00000148655,LRMDA,Supported,Nucleoplasm,Cytosol,,,Nucleoplasm,Cytosol,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,LRMDA,False,False,False,False,False,False,,7.62935662,0.08080808099999999,,,,,,
ENSG00000148660,CAMK2G,Approved,Plasma membrane,Cell Junctions;Cytosol,,,,Cell Junctions;Cytosol;Plasma membrane,,,,,Cell Junctions (GO:0030054);Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,CAMK2G,False,False,False,False,False,False,50.01905783,,,,,,,,
ENSG00000148671,ADIRF,Supported,Cytosol;Nucleoplasm,,,,Nucleoplasm,Cytosol,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,ADIRF,False,False,False,False,False,False,68.2135005,6.247927513,0.644736842,,,,,,
ENSG00000148672,GLUD1,Supported,Mitochondria,,,,Mitochondria,,,Mitochondria,,,Mitochondria (GO:0005739),cyto,FALSE,TRUE,False,TRUE,GLUD1,False,False,False,False,False,False,59.61356435,,,,,,,,
ENSG00000148688,RPP30,Approved,Nucleoli;Nucleoplasm,Cytosol;Microtubule ends,,,,Cytosol;Microtubule ends;Nucleoli;Nucleoplasm,,,,,Cytosol (GO:0005829);Microtubule ends (GO:1990752);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,RPP30,False,False,False,False,False,False,57.03620496,8.06608919,0.029850746,,,,,,
ENSG00000148704,VAX1,Approved,Nucleoli rim,Nucleoplasm,,,,Nucleoli rim;Nucleoplasm,,Nucleoli rim;Nucleoplasm,,,Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,False,FALSE,VAX1,True,False,True,False,False,True,,8.383704292000001,0.380239521,,,,,,
ENSG00000148719,DNAJB12,Supported,Endoplasmic reticulum,Nuclear membrane,,,Endoplasmic reticulum;Nuclear membrane,,,,,,Endoplasmic reticulum (GO:0005783);Nuclear membrane (GO:0031965),cell,TRUE,FALSE,False,FALSE,DNAJB12,False,False,False,False,False,False,49.78174855,,,,,,,,
ENSG00000148730,EIF4EBP2,Approved,Mitochondria;Nucleoplasm,,,,,Mitochondria;Nucleoplasm,,,,,Mitochondria (GO:0005739);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,EIF4EBP2,False,False,False,False,False,False,56.70550314,,,,,,,,
ENSG00000148773,MKI67,Enhanced,Nucleoli rim;Nucleoplasm,Mitotic chromosome,,Mitotic chromosome;Nucleoli rim;Nucleoplasm,,,,Mitotic chromosome,Nucleoli rim;Nucleoplasm,,Mitotic chromosome (GO:0005694);Nucleoli rim (GO:0005730);Nucleoplasm (GO:0005654),nuc,TRUE,TRUE,True,FALSE,MKI67,True,False,False,True,True,False,50.07496864,,,,,,,,
ENSG00000148798,INA,Approved,Intermediate filaments,Cytosol,,,,Cytosol;Intermediate filaments,,,,,Cytosol (GO:0005829);Intermediate filaments (GO:0045111),cyto,TRUE,FALSE,False,FALSE,INA,False,False,False,False,False,False,55.84823431,,,,,,,,
ENSG00000148824,MTG1,Supported,Mitochondria,,,,Mitochondria,,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,MTG1,False,False,False,False,False,False,48.38120524,8.383704292000001,0.017964072,,,,,,
ENSG00000148832,PAOX,Uncertain,Centrosome,Nucleoplasm,,,,,Centrosome;Nucleoplasm,,,,Centrosome (GO:0005813);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,TRUE,PAOX,False,False,False,False,False,False,,8.997179481,0.02739726,,,,,,
ENSG00000148834,GSTO1,Approved,Cytosol,Nucleoplasm,,,Cytosol,Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,GSTO1,False,False,False,False,False,False,55.60933664,7.912889336,0.058091286,,,,,,
ENSG00000148835,TAF5,Supported,Nucleoplasm,,,,Nucleoplasm,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,TAF5,False,False,False,False,False,False,48.06039206,9.64385619,0.3225,,,,,,
ENSG00000148840,PPRC1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,PPRC1,False,False,False,False,False,False,,10.70043972,0.731370192,,,,,,
ENSG00000148841,ITPRIP,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,ITPRIP,False,False,False,False,False,False,51.9808124,,,,,,,,
ENSG00000148842,CNNM2,Enhanced,Vesicles,,,Vesicles,,,,,,,Vesicles (GO:0043231),cyto,FALSE,FALSE,False,FALSE,CNNM2,False,False,False,False,False,False,52.12586699,9.773139207,0.171428571,,,,,,
ENSG00000148843,PDCD11,Supported,Nucleoli rim,Vesicles,,,Nucleoli rim,,Vesicles,,,,Nucleoli rim (GO:0005730);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,PDCD11,False,False,False,False,False,False,51.82801737,,,,,,,,
ENSG00000148908,RGS10,Supported,Nucleoplasm;Plasma membrane,,,,Nucleoplasm;Plasma membrane,,,,,,Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,FALSE,False,FALSE,RGS10,False,False,False,False,False,False,51.40413107,7.499845887,0.259668508,,,,,,
ENSG00000148925,BTBD10,Supported,Nucleoli fibrillar center;Nucleoplasm,,,,Nucleoli fibrillar center;Nucleoplasm,,,,,,Nucleoli fibrillar center (GO:0001650);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,BTBD10,False,False,False,False,False,False,46.61852461,,,,,,,,
ENSG00000148935,GAS2,Approved,Cytosol;Plasma membrane,Nucleoli;Nucleoplasm,,,,Cytosol;Nucleoli;Nucleoplasm;Plasma membrane,,Nucleoli;Nucleoplasm,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886),cell,TRUE,TRUE,False,FALSE,GAS2,True,False,True,False,False,True,52.86225897,8.290018847,0.172523962,,,,,,
ENSG00000148950,IMMP1L,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739),cyto,FALSE,FALSE,False,FALSE,IMMP1L,False,False,False,False,False,False,56.07769129999999,,,,,,,,
ENSG00000148985,PGAP2,Approved,Microtubules,,,,,Microtubules,,,,,Microtubules (GO:0015630),cyto,FALSE,FALSE,False,FALSE,PGAP2,False,False,False,False,False,False,,7.988684687,0.0,,,,,,
ENSG00000149016,TUT1,Supported,Nucleoplasm,Cytosol,,,Nucleoplasm,Cytosol,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,TUT1,False,False,False,False,False,False,50.70376745,,,,,,,,
ENSG00000149089,APIP,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,TRUE,APIP,False,False,False,False,False,False,61.70727825,,,,,,,,
ENSG00000149091,DGKZ,Supported,Nuclear speckles,,,,Nuclear speckles,,,,,,Nuclear speckles (GO:0016607),nuc,FALSE,FALSE,False,TRUE,DGKZ,False,False,False,False,False,False,51.60698456,9.857980995,0.30387931,,,,,,
ENSG00000149100,EIF3M,Approved,Cytosol,,,,,Cytosol,,Cytosol,,,Cytosol (GO:0005829),cyto,FALSE,TRUE,False,FALSE,EIF3M,False,False,False,False,False,False,49.16316126,8.54689446,0.0,,,,,,
ENSG00000149115,TNKS1BP1,Supported,Plasma membrane,Actin filaments,,,Actin filaments;Plasma membrane,,,Plasma membrane,,,Actin filaments (GO:0015629);Plasma membrane (GO:0005886),cyto,TRUE,TRUE,False,FALSE,TNKS1BP1,False,False,False,False,False,False,62.41415203,,,,,,,,
ENSG00000149136,SSRP1,Approved,Cytosol,Nucleoplasm,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,SSRP1,False,False,False,False,False,False,49.32407547,9.469641817000001,0.403385049,,,,,,
ENSG00000149150,SLC43A1,Approved,Golgi apparatus;Plasma membrane;Vesicles,,,,,Golgi apparatus;Plasma membrane;Vesicles,,,,,Golgi apparatus (GO:0005794);Plasma membrane (GO:0005886);Vesicles (GO:0043231),cyto,TRUE,FALSE,False,FALSE,SLC43A1,False,False,False,False,False,False,58.44070025,,,,,,,,
ENSG00000149182,ARFGAP2,Supported,Golgi apparatus,,,,Golgi apparatus,,,,,,Golgi apparatus (GO:0005794),cyto,FALSE,FALSE,False,FALSE,ARFGAP2,False,False,False,False,False,False,48.705317,,,,,,,,
ENSG00000149187,CELF1,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,CELF1,False,False,False,False,False,False,46.51402174,8.924812504,0.166666667,,,,,,
ENSG00000149212,SESN3,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,SESN3,False,False,False,False,False,False,,8.942514505,0.050813008,,,,,,
ENSG00000149218,ENDOD1,Approved,Nuclear membrane,,Predicted to be secreted,,,Nuclear membrane,,,,,Nuclear membrane (GO:0031965),nuc,FALSE,FALSE,False,FALSE,ENDOD1,False,False,False,False,False,False,58.00685983,,,,,,,,
ENSG00000149231,CCDC82,Approved,Nucleoplasm,Cytosol;Nuclear bodies,,,,Cytosol;Nuclear bodies;Nucleoplasm,,Nuclear bodies,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),cell,TRUE,TRUE,False,FALSE,CCDC82,False,False,False,False,False,False,50.59042535,,,,,,,,
ENSG00000149257,SERPINH1,Supported,Endoplasmic reticulum,,,,Endoplasmic reticulum,,,Endoplasmic reticulum,,,Endoplasmic reticulum (GO:0005783),cyto,FALSE,TRUE,False,FALSE,SERPINH1,False,False,False,False,False,False,53.18938738,,,,,,,,
ENSG00000149260,CAPN5,Approved,Nucleoplasm,Cytosol,,,,Cytosol;Nucleoplasm,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654),cell,TRUE,FALSE,False,FALSE,CAPN5,False,False,False,False,False,False,56.21763716,,,,,,,,
ENSG00000149262,INTS4,Supported,Nucleoli rim,,,,Nucleoli rim,,,,,,Nucleoli rim (GO:0005730),nuc,FALSE,FALSE,False,FALSE,INTS4,False,False,False,False,False,False,55.99709281,,,,,,,,
ENSG00000149269,PAK1,Supported,Cytosol;Plasma membrane,,,,Cytosol;Plasma membrane,,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,PAK1,False,False,False,False,False,False,55.89238706,9.09011242,0.455045872,,,,,,
ENSG00000149273,RPS3,Supported,Cytosol;Endoplasmic reticulum,,,,Cytosol;Endoplasmic reticulum,,,,,,Cytosol (GO:0005829);Endoplasmic reticulum (GO:0005783),cyto,TRUE,FALSE,False,TRUE,RPS3,False,False,False,False,False,False,53.68588428,,,,,,,,
ENSG00000149289,ZC3H12C,Approved,Golgi apparatus;Nuclear membrane,,,,,Golgi apparatus;Nuclear membrane,,,,,Golgi apparatus (GO:0005794);Nuclear membrane (GO:0031965),cell,TRUE,FALSE,False,FALSE,ZC3H12C,False,False,False,False,False,False,51.21261386,,,,,,,,
ENSG00000149292,TTC12,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654),nuc,FALSE,FALSE,False,FALSE,TTC12,False,False,False,False,False,False,49.201844799999996,9.461479447,0.08226950400000001,,,,,,
ENSG00000149294,NCAM1,Enhanced,Plasma membrane,Cytosol,,Cytosol;Plasma membrane,,,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886),cyto,TRUE,FALSE,False,FALSE,NCAM1,False,False,False,False,False,False,61.84979999,9.744833837,0.22610722600000002,,,,,,
ENSG00000149300,C11orf52,Enhanced,Cell Junctions,,,Cell Junctions,,,,,,,Cell Junctions (GO:0030054),cyto,FALSE,FALSE,False,FALSE,C11orf52,False,False,False,False,False,False,45.63770276,,,,,,,,
ENSG00000149308,NPAT,Enhanced,Nuclear bodies;Nucleoplasm,,,Nuclear bodies;Nucleoplasm,,,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654),nuc,TRUE,FALSE,False,FALSE,NPAT,False,False,False,False,False,False,44.74511437,10.47876962,0.632796076,,,,,,
ENSG00000149311,ATM,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm,Vesicles,,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,TRUE,False,FALSE,ATM,False,False,False,False,False,False,52.43824042,11.57742883,0.025850785,,,,,,
ENSG00000149328,GLB1L2,Approved,Nucleoplasm,Vesicles,Predicted to be secreted,,,Nucleoplasm;Vesicles,,,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231),cell,TRUE,FALSE,False,FALSE,GLB1L2,False,False,False,False,False,False,51.49914626,,,,,,,,
